Company Name,Address,Address2,City,Category Name,URL,Hiring,Jobs URL,Why NYC,Postcode,Borough,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
Vanity Hair Studio NYC Inc',' - ',' - ',' - ',,,,,,,,,,,,,,,
Vann Alexandra','67 West Street','Suite 604','Brooklyn',,,,,,11222,BROOKLYN ,40.728661,-73.959082,1,33,565,3337600,3025640001,Greenpoint                                                                 
Varick Media Management',' - ',' - ','New York',,,,,,,,,,,,,,,
Varonis Systems',' - ',' - ','New York',,,,,,,,,,,,,,,
WhiskeyNotes',' - ',' - ',' - ',,,,,,,,,,,,,,,
Vaultive','100 Broadway','14th Floor','New York',,,,,,10005,MANHATTAN,40.70814,-74.011373,1,1,7,1001024,1000460003,Battery Park City-Lower Manhattan                                          
Vaxis',' - ',' - ',' - ',,,,,,,,,,,,,,,
VaynerMedia',' - ',' - ','New York',,,,,,,,,,,,,,,
Vector Media Group','18 West 21st Street ','8th Floor','New York',,,,,,10010,MANHATTAN,40.740619,-73.991379,5,3,54,1015504,1008220052,Hudson Yards-Chelsea-Flatiron-Union Square                                 
Vedaa Minechem',' - ',' - ',' - ',,,,,,,,,,,,,,,
Vehive',' - ',' - ',' - ',,,,,,,,,,,,,,,
Velocidi',' - ',' - ','New York',,,,,,,,,,,,,,,
VenDipity',' - ',' - ',' - ',,,,,,,,,,,,,,,
Vendedy','253-41 149 Avenue',' - ','Rosedale',,,,,,,,,,,,,,,
Vendr',' - ',' - ',' - ',,,,,,,,,,,,,,,
Venmo','289 7th Ave',' - ','New York',,,,,,10001,MANHATTAN,40.746254,-73.994067,5,3,95,1015031,1008020004,Midtown-Midtown South                                                      
Venmo',' - ',' - ',' - ',,,,,,,,,,,,,,,
Venture For America',' - ',' - ',' - ',,,,,,,,,,,,,,,
VenturePinner.com',' - ',' - ',' - ',,,,,,,,,,,,,,,
Ventyour LLC',' - ',' - ',' - ',,,,,,,,,,,,,,,
Venue Pages',' - ',' - ',' - ',,,,,,,,,,,,,,,
Venus Meets Isis',' - ',' - ',' - ',,,,,,,,,,,,,,,
Venux',' - ',' - ',' - ',,,,,,,,,,,,,,,
Verbify',' - ',' - ',' - ',,,,,,,,,,,,,,,
VeriFone GlobalBay','1001 6th Avenue','11th Floor','New York',,,,,,10018,MANHATTAN,40.751842,-73.98631,5,4,109,1015255,1008130031,Midtown-Midtown South                                                      
"Veritascope, Inc'",' - ',' - ',' - ',,,,,,,,,,,,,,,
"Veritascope, Inc.'",' - ',' - ',' - ',,,,,,,,,,,,,,,
Verizon',' - ',' - ',' - ',,,,,,,,,,,,,,,
"Verizon Communications, Inc.'",'610 W 48th St',' - ','New York',,,,,,10036,MANHATTAN,40.764811,-73.996,4,3,129,1087615,1010950040,Clinton                                                                    
Verso Advertising / Verso Digital','50 W 17 St','5','New York',,,,,,10011,MANHATTAN,40.738585,-73.99384,5,3,54,1015405,1008180078,Hudson Yards-Chelsea-Flatiron-Union Square                                 
Veryday Inc','392 Broadway','2nd Floor','New York',,,,,,10013,MANHATTAN,40.718392,-74.002724,1,1,31,1002321,1001950005,SoHo-TriBeCa-Civic Center-Little Italy                                     
Vessels & Company',' - ',' - ',' - ',,,,,,,,,,,,,,,
VetSurf',' - ',' - ',' - ',,,,,,,,,,,,,,,
ViV',' - ',' - ',' - ',,,,,,,,,,,,,,,
"Vixely, Inc.'",' - ',' - ',' - ',,,,,,,,,,,,,,,
Via','226 5th Avenue','3rd Floor','New York',,,,,,10001,MANHATTAN,40.743794,-73.987957,5,2,58,1015653,1008280040,Hudson Yards-Chelsea-Flatiron-Union Square                                 
Vibrant Media','565 5th Avenue','15th Floor','New York',,,,,,10017,MANHATTAN,40.755883,-73.978506,5,4,94,1035402,1012820001,Midtown-Midtown South                                                      
Vicaire NY',' - ',' - ',' - ',,,,,,,,,,,,,,,
Vice',' - ',' - ','Brooklyn',,,,,,,,,,,,,,,
VictoriaMartini',' - ',' - ',' - ',,,,,,,,,,,,,,,
VidRocket',' - ',' - ',' - ',,,,,,,,,,,,,,,
Vidaao',' - ',' - ',' - ',,,,,,,,,,,,,,,
"Videology, Inc.'",'1500 Broadway','4th Flr','New York',,,,,,10036,MANHATTAN,40.756856,-73.985973,5,4,119,1022610,1009960001,Midtown-Midtown South                                                      
Vidpal',' - ',' - ',' - ',,,,,,,,,,,,,,,
Vielle + Frances',' - ',' - ',' - ',,,,,,,,,,,,,,,
View The Space','142 West 36th Street','12th Floor','New York',,,,,,10018,MANHATTAN,40.751732,-73.988414,5,3,109,1015231,1008110056,Midtown-Midtown South                                                      
Viggle (Function X Inc)','902 Broadway','11th Floor','New York',,,,,,10010,MANHATTAN,40.739279,-73.989726,5,2,52,1016201,1008490016,Hudson Yards-Chelsea-Flatiron-Union Square                                 
"Vigor, LLC'",' - ',' - ',' - ',,,,,,,,,,,,,,,
Villij',' - ',' - ',' - ',,,,,,,,,,,,,,,
Vimbly',' - ',' - ','New York',,,,,,,,,,,,,,,
Vimeo',' - ',' - ','New York',,,,,,,,,,,,,,,
Vincent & Marie',' - ',' - ',' - ',,,,,,,,,,,,,,,
Vindico',' - ',' - ','New York',,,,,,,,,,,,,,,
Vino247',' - ',' - ',' - ',,,,,,,,,,,,,,,
Violet Blues Productions',' - ',' - ',' - ',,,,,,,,,,,,,,,
Violetta Knitting Mill',' - ',' - ',' - ',,,,,,,,,,,,,,,
Virtual Immigration Office',' - ',' - ',' - ',,,,,,,,,,,,,,,
VirtualArtsTV',' - ',' - ',' - ',,,,,,,,,,,,,,,
VirtualFit',' - ',' - ',' - ',,,,,,,,,,,,,,,
VisCorps',' - ',' - ',' - ',,,,,,,,,,,,,,,
Visify','200 Varick St ','#802','New York',,,,,,10014,MANHATTAN,40.728347,-74.005343,2,3,37,1008118,1005200001,SoHo-TriBeCa-Civic Center-Little Italy                                     
Vision Chains',' - ',' - ',' - ',,,,,,,,,,,,,,,
Writebot',' - ',' - ',' - ',,,,,,,,,,,,,,,
Vision Global Consulting Inc.',' - ',' - ',' - ',,,,,,,,,,,,,,,
"Visionary Access, Inc.'",' - ',' - ',' - ',,,,,,,,,,,,,,,
Visionary Outlook LLC',' - ',' - ',' - ',,,,,,,,,,,,,,,
Visitor',' - ',' - ',' - ',,,,,,,,,,,,,,,
"Visual Genius, Inc.'",' - ',' - ',' - ',,,,,,,,,,,,,,,
"Visual Genius, Inc.'",' - ',' - ',' - ',,,,,,,,,,,,,,,
Visual Goodness',' - ',' - ','New York',,,,,,,,,,,,,,,
Visual Revenue',' - ',' - ',' - ',,,,,,,,,,,,,,,
Vita Madagascar',' - ',' - ',' - ',,,,,,,,,,,,,,,
VitaCraze',' - ',' - ',' - ',,,,,,,,,,,,,,,
Vital Formulas',' - ',' - ',' - ',,,,,,,,,,,,,,,
Vital Score',' - ',' - ',' - ',,,,,,,,,,,,,,,
Vitals','632 Broadway','301','New York',,,,,,10012,MANHATTAN,40.726165,-73.996136,2,1,5502,1008212,1005220010,West Village                                                               
Vite',' - ',' - ',' - ',,,,,,,,,,,,,,,
Vitogo',' - ',' - ',' - ',,,,,,,,,,,,,,,
Vivaldi Fifth Season','13 Crosby Street','Third Floor','New York',,,,,,10013,MANHATTAN,40.72005,-74.00018,2,1,45,1003041,1002330004,SoHo-TriBeCa-Civic Center-Little Italy                                     
Vivastream',' - ',' - ',' - ',,,,,,,,,,,,,,,
"Vivlio, LLC'",' - ',' - ',' - ',,,,,,,,,,,,,,,
Viyet','584 Broadway','Suite 408','New York',,,,,,10012,MANHATTAN,40.724743,-73.997341,2,1,43,1079998,1005110008,SoHo-TriBeCa-Civic Center-Little Italy                                     
Vizalytics Technology Inc (Mind My Business)',' - ',' - ',' - ',,,,,,,,,,,,,,,
Vizzuality',' - ',' - ','New York',,,,,,,,,,,,,,,
Vloggr',' - ',' - ',' - ',,,,,,,,,,,,,,,
VnuMngr',' - ',' - ',' - ',,,,,,,,,,,,,,,
Vodka Mariette',' - ',' - ',' - ',,,,,,,,,,,,,,,
Voice Polls','186 S 8th Street',' - ','Brooklyn',,,,,,11211,BROOKLYN ,40.709257,-73.961658,1,34,525,3059626,3021390012,North Side-South Side                                                      
Voicebunny.com',' - ',' - ',' - ',,,,,,,,,,,,,,,
Voilâˆšâ€  Chocolat',' - ',' - ',' - ',,,,,,,,,,,,,,,
Vonvo.com',' - ',' - ',' - ',,,,,,,,,,,,,,,
Vook',' - ',' - ','New York',,,,,,,,,,,,,,,
Voovio','1330 Ave. of Americas','23','New York',,,,,,10019,MANHATTAN,40.762103,-73.978803,5,4,104,1034522,1012690001,Midtown-Midtown South                                                      
VoteWire',' - ',' - ',' - ',,,,,,,,,,,,,,,
Vourno',' - ',' - ',' - ',,,,,,,,,,,,,,,
Vowched',' - ',' - ',' - ',,,,,,,,,,,,,,,
Voxel','29 Broadway','30th Floor','New York',,,,,,10006,MANHATTAN,40.70601,-74.01315,1,1,13,1000802,1000200001,Battery Park City-Lower Manhattan                                          
Voxy','632 Broadway',' - ','New York',,,,,,10012,MANHATTAN,40.726165,-73.996136,2,1,5502,1008212,1005220010,West Village                                                               
Vozeeme',' - ',' - ',' - ',,,,,,,,,,,,,,,
Vultures',' - ',' - ',' - ',,,,,,,,,,,,,,,
Vyer Films',' - ',' - ',' - ',,,,,,,,,,,,,,,
W (Double U)',' - ',' - ',' - ',,,,,,,,,,,,,,,
WAVSYS',' - ',' - ','Brooklyn',,,,,,,,,,,,,,,
WB Media Corp',' - ',' - ',' - ',,,,,,,,,,,,,,,
WEBercise',' - ',' - ',' - ',,,,,,,,,,,,,,,
WEDDOT',' - ',' - ',' - ',,,,,,,,,,,,,,,
WESTxEAST',' - ',' - ',' - ',,,,,,,,,,,,,,,
WFKU',' - ',' - ',' - ',,,,,,,,,,,,,,,
WIE Network',' - ',' - ',' - ',,,,,,,,,,,,,,,
WINNING DIABETICS',' - ',' - ',' - ',,,,,,,,,,,,,,,
WNYC',' - ',' - ','New York',,,,,,,,,,,,,,,
WONDAHLAND MUSIC PRODUCTIONS',' - ',' - ',' - ',,,,,,,,,,,,,,,
WTM? Social',' - ',' - ',' - ',,,,,,,,,,,,,,,
WTW',' - ',' - ',' - ',,,,,,,,,,,,,,,
Wagepoint','85 Fifth Avenue','3rd Floor','New York City',,,,,,10003,MANHATTAN,40.737416,-73.992581,5,2,52,1016080,1008440001,Hudson Yards-Chelsea-Flatiron-Union Square                                 
Waggit.com',' - ',' - ',' - ',,,,,,,,,,,,,,,
WaitAway',' - ',' - ','New York',,,,,,,,,,,,,,,
Wakefield',' - ',' - ','New York',,,,,,,,,,,,,,,
Wakenbakeâ€šÃ‘Â¢',' - ',' - ',' - ',,,,,,,,,,,,,,,
WalkThruNYC','8424 Little Neck Pkwy',' - ','Floral Park',,,,,,11001,QUEENS   ,40.73575,-73.713465,13,23,157101,4175618,4086070198,Bellerose                                                                  
WalkandExplore LLC','415 E 37',' - ','New York',,,,,,,,,,,,,,,
"Wallflowerme, Inc.'",' - ',' - ',' - ',,,,,,,,,,,,,,,
"Walsh Electrical Contracting, Inc.'",' - ',' - ',' - ',,,,,,,,,,,,,,,
Wanderfly',' - ',' - ','New York',,,,,,,,,,,,,,,
Wanna Be A Frenchie',' - ',' - ',' - ',,,,,,,,,,,,,,,
Want Me Get Me',' - ',' - ',' - ',,,,,,,,,,,,,,,
Warby Parker',' - ',' - ',' - ',,,,,,,,,,,,,,,
Warby Parker','--',' - ','New York',,,,,,,,,,,,,,,
Warm Milk',' - ',' - ',' - ',,,,,,,,,,,,,,,
Warshaw Group',' - ',' - ','New York',,,,,,,,,,,,,,,
Washington Roberts',' - ',' - ',' - ',,,,,,,,,,,,,,,
WasteGate','305 E 21st Street','#23','New York',,,,,,10010,MANHATTAN,40.736382,-73.981301,6,2,64,1020544,1009270006,Gramercy                                                                   
Watch It','14 Murray Street','#103','New York',,,,,,10007,MANHATTAN,40.713369,-74.007921,1,1,21,1001400,1001240007,SoHo-TriBeCa-Civic Center-Little Italy                                     
Watchitoo',' - ',' - ','New York',,,,,,,,,,,,,,,
WaterStop Carts LLC',' - ',' - ',' - ',,,,,,,,,,,,,,,
Wave45',' - ',' - ',' - ',,,,,,,,,,,,,,,
Waveberg Development',' - ',' - ',' - ',,,,,,,,,,,,,,,
Wavely',' - ',' - ',' - ',,,,,,,,,,,,,,,
Wavicle',' - ',' - ',' - ',,,,,,,,,,,,,,,
Way Way',' - ',' - ',' - ',,,,,,,,,,,,,,,
Waywire Networks',' - ',' - ',' - ',,,,,,,,,,,,,,,
We Are HereForever Inc.',' - ',' - ',' - ',,,,,,,,,,,,,,,
We Less Than Three','1717 Troutman Street','227','Queens',,,,,,11385,QUEENS   ,40.708997,-73.920406,5,34,539,4443074,4034120047,Ridgewood                                                                  
We are cool',' - ',' - ',' - ',,,,,,,,,,,,,,,
We are the XX',' - ',' - ',' - ',,,,,,,,,,,,,,,
WeCT','610 VERNON ST',' - ','RUSTON',,,,,,,,,,,,,,,
WeDemand',' - ',' - ',' - ',,,,,,,,,,,,,,,
WeDidIt',' - ',' - ',' - ',,,,,,,,,,,,,,,
WeKanCode','550 W 53rd St ',' - ','New York',,,,,,10019,MANHATTAN,40.767322,-73.992246,4,3,135,1000000,1010810060,Clinton                                                                    
WePose',' - ',' - ',' - ',,,,,,,,,,,,,,,
WeWork',' - ',' - ',' - ',,,,,,,,,,,,,,,
WealthDefender',' - ',' - ',' - ',,,,,,,,,,,,,,,
WeareverYouGo',' - ',' - ',' - ',,,,,,,,,,,,,,,
Weartrons',' - ',' - ',' - ',,,,,,,,,,,,,,,
Web Development Group NYC',' - ',' - ','Brooklyn',,,,,,,,,,,,,,,
Web Tech Radio',' - ',' - ',' - ',,,,,,,,,,,,,,,
WebMediaBrands (Mediabistro)',' - ',' - ','New York',,,,,,,,,,,,,,,
WebOpenings',' - ',' - ',' - ',,,,,,,,,,,,,,,
WebThriftStore',' - ',' - ',' - ',,,,,,,,,,,,,,,
WebVest Securities Inc.',' - ',' - ',' - ',,,,,,,,,,,,,,,
WebVet',' - ',' - ','New York',,,,,,,,,,,,,,,
Weber Shandwick Digital','919 Third Avenue','15th Floor','New York',,,,,,10022,MANHATTAN,40.759136,-73.968333,6,4,108,1038577,1013290001,Turtle Bay-East Midtown                                                    
"Webline Designs, Inc.'",' - ',' - ','Long Island City',,,,,,,,,,,,,,,
Wedge Technologies',' - ',' - ',' - ',,,,,,,,,,,,,,,
Wedkey',' - ',' - ',' - ',,,,,,,,,,,,,,,
Wednesday','530 Broadway','6th Floor','New York',,,,,,10012,MANHATTAN,40.723201,-73.998651,2,1,43,1007560,1004970001,SoHo-TriBeCa-Civic Center-Little Italy                                     
Weesh',' - ',' - ',' - ',,,,,,,,,,,,,,,
Weiss & Wallace',' - ',' - ',' - ',,,,,,,,,,,,,,,
Weissman Sound Design','303 West 29th Street',' - ','New York',,,,,,10001,MANHATTAN,40.749257,-73.99621,4,3,97,1013485,1007530034,Hudson Yards-Chelsea-Flatiron-Union Square                                 
Welcome to COMPANY',' - ',' - ',' - ',,,,,,,,,,,,,,,
Weleet',' - ',' - ',' - ',,,,,,,,,,,,,,,
Well + Good',' - ',' - ','New York',,,,,,,,,,,,,,,
WellBots',' - ',' - ',' - ',,,,,,,,,,,,,,,
Wello',' - ',' - ',' - ',,,,,,,,,,,,,,,
Welzoo','79 Madison Ave.','3rd Floor','New York',,,,,,10016,MANHATTAN,40.744096,-73.985619,5,2,74,1016900,1008580022,Midtown-Midtown South                                                      
"Wendr, LLC'",' - ',' - ',' - ',,,,,,,,,,,,,,,
Wetradetogether',' - ',' - ',' - ',,,,,,,,,,,,,,,
What Wine Was That',' - ',' - ',' - ',,,,,,,,,,,,,,,
What's for Supp',' - ',' - ',' - ',,,,,,,,,,,,,,,
WhattheHelp?',' - ',' - ',' - ',,,,,,,,,,,,,,,
Wheeli',' - ',' - ',' - ',,,,,,,,,,,,,,,
WhenLoveWorks',' - ',' - ',' - ',,,,,,,,,,,,,,,
WhenLoveWorks',' - ',' - ',' - ',,,,,,,,,,,,,,,
Where's my cable guy',' - ',' - ',' - ',,,,,,,,,,,,,,,
Wherewithal',' - ',' - ',' - ',,,,,,,,,,,,,,,
While Supplies Last','195 Chrystie st ','Unit 909','New York',,,,,,10002,MANHATTAN,40.721922,-73.991904,3,1,3601,1005719,1004260029,Chinatown                                                                  
WhileTheMenWatch',' - ',' - ',' - ',,,,,,,,,,,,,,,
Whim LLC',' - ',' - ',' - ',,,,,,,,,,,,,,,
Whiskey Ladies',' - ',' - ',' - ',,,,,,,,,,,,,,,
Whiskey Tango Foxtrot',' - ',' - ',' - ',,,,,,,,,,,,,,,
Whispr Group','45 Main Street','1036 FL 10','Brooklyn',,,,,,11201,BROOKLYN ,40.702799,-73.990677,2,33,21,3329423,3000370001,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           
WhiteBox',' - ',' - ',' - ',,,,,,,,,,,,,,,
Whitetrail',' - ',' - ',' - ',,,,,,,,,,,,,,,
Who Sing It Best (Talent Competition)',' - ',' - ',' - ',,,,,,,,,,,,,,,
Who's The Office',' - ',' - ',' - ',,,,,,,,,,,,,,,
WhoDIK',' - ',' - ',' - ',,,,,,,,,,,,,,,
Whoisgreen.com (Sustain 450)',' - ',' - ','New York',,,,,,,,,,,,,,,
Whole Whale','150 Court St.','2nd Floor','Brooklyn',,,,,,11201,BROOKLYN ,40.688806,-73.992806,6,39,45,3003069,3002920026,Carroll Gardens-Columbia Street-Red Hook                                   
"WhoseYourLandlord, LLC'",' - ',' - ',' - ',,,,,,,,,,,,,,,
Widgetly',' - ',' - ',' - ',,,,,,,,,,,,,,,
Wild Card Properties LLC',' - ',' - ',' - ',,,,,,,,,,,,,,,
Wild Invention Pictures',' - ',' - ',' - ',,,,,,,,,,,,,,,
Wild Munkie Paraphernalia',' - ',' - ',' - ',,,,,,,,,,,,,,,
WildCard LLC','42 West 24th St',' - ','New York',,,,,,10010,MANHATTAN,40.74276,-73.990437,5,3,58,1015587,1008250071,Hudson Yards-Chelsea-Flatiron-Union Square                                 
WindComb',' - ',' - ',' - ',,,,,,,,,,,,,,,
WindowLikr',' - ',' - ',' - ',,,,,,,,,,,,,,,
Wine for the World',' - ',' - ',' - ',,,,,,,,,,,,,,,
WineFetch','94 E 4th St',' - ','New York',,,,,,10003,MANHATTAN,40.725923,-73.988819,3,2,38,1085556,1004450014,East Village                                                               
WineSocial',' - ',' - ',' - ',,,,,,,,,,,,,,,
Winfield & Co.',' - ',' - ','New York',,,,,,,,,,,,,,,
Wingit',' - ',' - ',' - ',,,,,,,,,,,,,,,
Winito Athletics',' - ',' - ','New York',,,,,,,,,,,,,,,
Winito Inc.',' - ',' - ',' - ',,,,,,,,,,,,,,,
Winter Film Awards','419 Lafayette Street',' - ','New York',,,,,,10003,MANHATTAN,40.728789,-73.992344,2,2,57,1008773,1005440013,West Village                                                               
WiredScore','666 Fifth Avenue','15th Floor','New York',,,,,,10103,MANHATTAN,40.760549,-73.976421,5,4,104,1034520,1012687502,Midtown-Midtown South                                                      
Wiseling',' - ',' - ',' - ',,,,,,,,,,,,,,,
Wish Planner',' - ',' - ',' - ',,,,,,,,,,,,,,,
WishKringle',' - ',' - ',' - ',,,,,,,,,,,,,,,
Wishbeans',' - ',' - ',' - ',,,,,,,,,,,,,,,
Witbe Inc','16 W 22 Street','Floor 3','New York',,,,,,10010,MANHATTAN,40.741214,-73.990884,5,3,58,1015531,1008230029,Hudson Yards-Chelsea-Flatiron-Union Square                                 
Wizpert Inc',' - ',' - ',' - ',,,,,,,,,,,,,,,
WoW',' - ',' - ',' - ',,,,,,,,,,,,,,,
Women Innovate Mobile (WIM) Accelerator',' - ',' - ',' - ',,,,,,,,,,,,,,,
Women's Marketing Inc.','276 Fifth Ave','401','New York',,,,,,10001,MANHATTAN,40.745658,-73.986596,5,4,76,1015765,1008310042,Midtown-Midtown South                                                      
Womenalia',' - ',' - ',' - ',,,,,,,,,,,,,,,
Wonderlust',' - ',' - ',' - ',,,,,,,,,,,,,,,
Wonderreel',' - ',' - ',' - ',,,,,,,,,,,,,,,
Wondersauce','41 w 25th St','6th Floor','New York',,,,,,10010,MANHATTAN,40.743523,-73.990285,5,3,58,1015612,1008270012,Hudson Yards-Chelsea-Flatiron-Union Square                                 
Wondersym',' - ',' - ',' - ',,,,,,,,,,,,,,,
Wondren',' - ',' - ',' - ',,,,,,,,,,,,,,,
Woosh',' - ',' - ',' - ',,,,,,,,,,,,,,,
Wordseye Inc',' - ',' - ',' - ',,,,,,,,,,,,,,,
Work Market',' - ',' - ',' - ',,,,,,,,,,,,,,,
WorkBench',' - ',' - ',' - ',,,,,,,,,,,,,,,
WorkIt',' - ',' - ',' - ',,,,,,,,,,,,,,,
WorkNetz: TopTalent',' - ',' - ',' - ',,,,,,,,,,,,,,,
Workfolio','55 Broad St','29th Floor','New York',,,,,,10004,MANHATTAN,40.705189,-74.011505,1,1,9,1000821,1000250001,Battery Park City-Lower Manhattan                                          
World Biotechnology',' - ',' - ',' - ',,,,,,,,,,,,,,,
World Health Networks',' - ',' - ',' - ',,,,,,,,,,,,,,,
World Moto',' - ',' - ',' - ',,,,,,,,,,,,,,,
WorldAccelerator.com',' - ',' - ',' - ',,,,,,,,,,,,,,,
WorldBox',' - ',' - ',' - ',,,,,,,,,,,,,,,
"WorldPlay, Inc.'",' - ',' - ',' - ',,,,,,,,,,,,,,,
WorldReserve Corp',' - ',' - ',' - ',,,,,,,,,,,,,,,
Worldcast Live Inc',' - ',' - ',' - ',,,,,,,,,,,,,,,
Worldwide Biggies',' - ',' - ','New York',,,,,,,,,,,,,,,
Worry Free Labs',' - ',' - ','New York',,,,,,,,,,,,,,,
Worstofall Design',' - ',' - ','Brooklyn',,,,,,,,,,,,,,,
Woxxer',' - ',' - ',' - ',,,,,,,,,,,,,,,
Wrappin',' - ',' - ',' - ',,,,,,,,,,,,,,,
Wrevel',' - ',' - ',' - ',,,,,,,,,,,,,,,
Write List',' - ',' - ',' - ',,,,,,,,,,,,,,,
Wurk Happy',' - ',' - ',' - ',,,,,,,,,,,,,,,
Wurku',' - ',' - ','New York',,,,,,,,,,,,,,,
Wuteva Wurkz Mngt.',' - ',' - ',' - ',,,,,,,,,,,,,,,
"Wynn Imports, Inc.'",' - ',' - ',' - ',,,,,,,,,,,,,,,
"Wynter Consulting Group, LLC'",' - ',' - ','Brooklyn',,,,,,,,,,,,,,,
"Wyst Digital, Inc'",' - ',' - ',' - ',,,,,,,,,,,,,,,
XLABS',' - ',' - ',' - ',,,,,,,,,,,,,,,
XO Group',' - ',' - ',' - ',,,,,,,,,,,,,,,
XO Group (formally the Knot inc)',' - ',' - ','New York',,,,,,,,,,,,,,,
XOMV',' - ',' - ',' - ',,,,,,,,,,,,,,,
YouDealit',' - ',' - ',' - ',,,,,,,,,,,,,,,
XS Games','270 Lafayette St','Suite 1004','New York',,,,,,10012,MANHATTAN,40.723843,-73.996356,2,1,43,1007929,1005100001,SoHo-TriBeCa-Civic Center-Little Italy                                     
XStream Analytics',' - ',' - ',' - ',,,,,,,,,,,,,,,
XYverify',"'""210 East 15th Street",,,,,,,,,,,,,,,,,
'	'Unit 6K'	'New York'	'xyverify.com,,,,,,,,,,,,,,,,,,
Xaxis',' - ',' - ','New York',,,,,,,,,,,,,,,
Xball Enterprises',' - ',' - ',' - ',,,,,,,,,,,,,,,
"Xcube, Inc.'",' - ',' - ',' - ',,,,,,,,,,,,,,,
Xenix',' - ',' - ',' - ',,,,,,,,,,,,,,,
Xignite',"'""48 Wall Street, Suite 1100 ",,,,,,,,,,,,,,,,,
'	' - '	'New York'	'xignite.com,,,,,,,,,,,,,,,,,,
Xipdo',' - ',' - ',' - ',,,,,,,,,,,,,,,
Xpect',' - ',' - ',' - ',,,,,,,,,,,,,,,
"Xplr Software, Inc.'",'One Penn Plaza #6134',' - ','New York',,,,,,,,,,,,,,,
Xtify',' - ',' - ','New York',,,,,,,,,,,,,,,
Y.N.P.A',' - ',' - ',' - ',,,,,,,,,,,,,,,
YAP Trackers',' - ',' - ','New York',,,,,,,,,,,,,,,
YCharts',' - ',' - ','New York',,,,,,,,,,,,,,,
YOGASMOGA',' - ',' - ',' - ',,,,,,,,,,,,,,,
YRB Magazine',' - ',' - ','New York',,,,,,,,,,,,,,,
"YSYM, LLC.'",' - ',' - ',' - ',,,,,,,,,,,,,,,
YUZU','150 W 25th St.','Suite 503','New York',,,,,,10001,MANHATTAN,40.744785,-73.993313,4,3,91,1014992,1008000065,Hudson Yards-Chelsea-Flatiron-Union Square                                 
YaSo',' - ',' - ',' - ',,,,,,,,,,,,,,,
Yackit',' - ',' - ',' - ',,,,,,,,,,,,,,,
Yahoo!',"'111 West 40th Street,  New York, NY 10018'",'9th Floor','New York',,,,,,10018,MANHATTAN,40.753842,-73.985711,5,4,113,1022565,1009930029,Midtown-Midtown South                                                      
Yammer','41 E. 11th St. 11th Floor',' - ','New York',,,,,,10003,MANHATTAN,40.733164,-73.99296,2,2,61,1009127,1005630001,West Village                                                               
Yapp',' - ',' - ','New York',,,,,,,,,,,,,,,
Yapster',' - ',' - ',' - ',,,,,,,,,,,,,,,
Yarly',' - ',' - ',' - ',,,,,,,,,,,,,,,
YellowHammer Media',' - ',' - ','New York',,,,,,,,,,,,,,,
YellowHammer Media Group',' - ',' - ',' - ',,,,,,,,,,,,,,,
Yelp NY','101-104 5th Avenue',' - ','New York',,,,,,,,,,,,,,,
Yes We Can!',' - ',' - ',' - ',,,,,,,,,,,,,,,
Yestoapps',' - ',' - ',' - ',,,,,,,,,,,,,,,
Yews',' - ',' - ',' - ',,,,,,,,,,,,,,,
Yext','1 Madison Avenue',' - ','New York',,,,,,10010,MANHATTAN,40.740909,-73.987947,5,2,56,1088749,1008530002,Hudson Yards-Chelsea-Flatiron-Union Square                                 
Yieldex',"'261 Fifth Avenue, 23rd Floor'",' - ','New York',,,,,,10016,MANHATTAN,40.745131,-73.986957,5,4,74,1016921,1008580078,Midtown-Midtown South                                                      
Yieldmo','218 West 18th Street','2nd Floor','New York',,,,,,10011,MANHATTAN,40.741382,-73.998658,4,3,81,1082391,1007670054,Hudson Yards-Chelsea-Flatiron-Union Square                                 
Yipit',' - ',' - ','New York',,,,,,,,,,,,,,,
Yisaca LLC',' - ',' - ',' - ',,,,,,,,,,,,,,,
Yodle','50 W 23rd St','Suite 401','New York',,,,,,10010,MANHATTAN,40.742222,-73.991195,5,3,58,1080667,1008240015,Hudson Yards-Chelsea-Flatiron-Union Square                                 
Yog',' - ',' - ',' - ',,,,,,,,,,,,,,,
Yohay Associates','40 Cuttermill road',' - ','Great Neck ',,,,,,,,,,,,,,,
Yokayoker Group',' - ',' - ',' - ',,,,,,,,,,,,,,,
YouAreTV',' - ',' - ','New York',,,,,,,,,,,,,,,
YouBeauty.com',' - ',' - ',' - ',,,,,,,,,,,,,,,
YouGene Corp.',' - ',' - ',' - ',,,,,,,,,,,,,,,
YouGift',' - ',' - ',' - ',,,,,,,,,,,,,,,
YouSayToo Inc.',' - ',' - ',' - ',,,,,,,,,,,,,,,
YouTube Web Academy Mergers and Acquisitions Programs',' - ',' - ',' - ',,,,,,,,,,,,,,,
Youfaith',' - ',' - ',' - ',,,,,,,,,,,,,,,
Young Kim',' - ',' - ',' - ',,,,,,,,,,,,,,,
Youngist',' - ',' - ',' - ',,,,,,,,,,,,,,,
Your File System Inc.',' - ',' - ',' - ',,,,,,,,,,,,,,,
Your Local Advisors',' - ',' - ',' - ',,,,,,,,,,,,,,,
Your Supplier Network',' - ',' - ',' - ',,,,,,,,,,,,,,,
YourPanadas',' - ',' - ',' - ',,,,,,,,,,,,,,,
YourSimSpot.com',' - ',' - ',' - ',,,,,,,,,,,,,,,
